prod,title,author,date,stars,comments
iHeartRadio,... tree when she turned on her kindle and some beautiful Holiday music began playing,Connie Gray,14-Dec-14,5,"My GRANDAUGHTER is nine years old and she was at my home helping me decorate the Christmas tree when she turned on her kindle and some beautiful Holiday music began playing. I expressed might delight with it and she said, "" gramma I can add it to your kindle, it's free!! Now I have it and play it at bedtime to help me fall asleep.. it's great, I love it!!!"
iHeartRadio,Love it!!,Four mama,11-May-16,5,Loving it so far!!! I have a love of many music genres and now I can listen to all that I love with iheart radio!
iHeartRadio,Amazing,Amazon Customer,18-Aug-17,5,Amazing music
iHeartRadio,Five Stars,Amazon Customer,16-Sep-17,5,Enjoyed
iHeartRadio,Great,Kindle Customer,4-Jun-17,4,So much better than Pandora much more selective with the genre and artists when you create a station
iHeartRadio,Living music,kimmyssong,16-Sep-16,5,ABsolutely FAbulous
iHeartRadio,"best app, imho",Laura Lowney,25-Jul-15,5,"I listen everyday. I love a variety of sounds and most are not found on my local airwaves. I also have insomnia really badly and listening to appropriate music helps me sleep and stay asleep. I'm a shut in disabled veteran and the various music's and stations help keep me company and connected with the outside world too. I highly recommend this app to everyone, if all ages."
iHeartRadio,GREAT _Ÿ˜__Ÿ˜‰,Tammy Wertz,29-Jul-17,5,GREAT ITS JUST WOW _Ÿ˜Å_Ÿ˜€_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜__Ÿ˜__Ÿ˜‰_Ÿ˜__Ÿ˜‰_Ÿ˜‰_Ÿ˜‰_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜„_Ÿ˜„_Ÿ˜†_Ÿ˜†_Ÿ˜†_Ÿ˜†_Ÿ˜†_Ÿ˜†_Ÿ˜†_Ÿ˜´_Ÿ˜´_Ÿ˜´_Ÿ˜´_Ÿê±_Ÿê±_Ÿê±_Ÿê±_Ÿêˆ_Ÿê±_Ÿêˆ_Ÿê±_Ÿêˆ_Ÿê±_Ÿê¶_Ÿê¶_Ÿê•_Ÿê•_Ÿê•_Ÿê•_Ÿê•_Ÿê•_Ÿê•_Ÿê±_Ÿê±_Ÿê±_Ÿê±_Ÿê±_Ÿê±_Ÿê± LOVE IT I WOULD BUT 900000000000 STARS IF ONLY COULD
iHeartRadio,iheartRadio,Kindle Customer,2-Sep-14,5,"I love this app. I love that i can customize it easily. I love that I don't need f facebook to use it. I love it on my kindle, since i can listen and read at the same time."
iHeartRadio,FABULOUS!!!,kekel86,8-Feb-15,5,This app is the best because I can find any music I want to listen at any time.
iHeartRadio,Amazing!!!!!,Amazon Customer,9-Mar-14,5,"I believe this is way better than Pandora or Slacker radio. So far, I haven't seen any limits in skipping or time. It rarely buffers, skips, or crashes. I also haven't seen one song play twice and I have found many new bands that I have never even heard of that I absolutely love! I look at all of the bad rated reviews and they look like personal problems or user error. Nothing wrong with the app itself."
iHeartRadio,I heart radio is great station to listen to music,Wayne Burrer,22-Jul-17,5,I heart  radio is great station to listen to music.
iHeartRadio,Very good app,Farley X Wilbur,9-Nov-15,5,Great app for iHeartRadio; I play it through some real speakers so it sounds good at volumn.
iHeartRadio,Won't open,roni,1-Mar-13,1,I just downloaded it on my Kindle Fire HD and it will not open so it is no good to me. Please fix this asap! I love this app on my Note 2 because I can listen to my favorite local stations when I'm not in the car!
iHeartRadio,I don't listen to Secular Music,Segali,1-Dec-14,3,"If I pick &#34;Sacredharp Music&#34; it'll randomize to music (rock,rap,pop...exc.) far from it... same with Old Hymns, Gospel or even Bluegrass Gospel... can't I Heart stay within my choice to praise God?"
iHeartRadio,Just great,Amazon Customer,5-May-17,5,"It's just great for people like me who like old music,and can find it on the iHeartRadio site thanks for that."
iHeartRadio,perfect,Mike Enoch,17-Jun-16,5,It's wonderful I can find all of the music I love and I can even find the old stuff
iHeartRadio,Awesome,Daniel dibiase danieldibiase,20-Nov-16,5,"Just found I heart and downloaded to my kindle , best I ever found!!!!"
iHeartRadio,Great Way to Listen to Home Town Stations,Dee N,20-Dec-13,5,"Okay, it doesn't have all the stations I want, but it does allow me to listen to stations that I grew up with, offering a little home-town news and flavor. I find myself listening to this more than local radio stations."
iHeartRadio,"""The Rite"" is ALRIGHT!",Wren,6-Mar-14,5,"Great movie,Sir Anthony knocks it out of the park...AGAIN! Some excellant scares,great fx...good movie,start to finish! Made a believer out of me!"
iHeartRadio,Cool App_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›,Tonya Estes,8-Jul-17,5,Coolest app ever
iHeartRadio,The Best!,Debra F.,4-Apr-17,5,Love this!!!!!
iHeartRadio,"LOVE, LOVE,LOVE!!!_Ÿ’–_Ÿ’–_Ÿ’–_Ÿ’–_Ÿ’–",awesome game!,11-Nov-17,5,"I LOVE this app_Ÿ’–_Ÿ’–.Highly recommended for all who enjoy listening to music! And when you get it click the search for ""IHeart Christmas"" and save it to your favorites!!!"
iHeartRadio,I _Ÿ’œ IHeart Radio,Gymnast,12-Aug-16,5,It is an awesome music app I recommend it you won't regret it_Ÿ˜_ and it is_Ÿ†“_Ÿ†“_Ÿ†“
iHeartRadio,Only one issue,jbb1978,5-Feb-17,4,Good app but people should be able to listen to it offline. But I love using it
iHeartRadio,Love it!!!,star wishes 81,24-Dec-16,5,Just discovered this and it's incredible! I can listen to so many different types of music!
iHeartRadio,This is the one,Ivy,1-Apr-14,5,"I love iHeartRadio. I used to use Pandora but the format changed and I was highly disappointed. This radio app is more tailored to the artist or band you want to hear. Unlike Pandora as of late, when you listen to iHeartRadio you actually hear the artist or band you originally created the station for. This is a definite must have for music lovers, I have it on my home computer, phone and most recently my Kindle Fire HD."
iHeartRadio,Good Vibrations,joho804,15-Jun-17,5,"I was having trouble with the Facebook app, but the Iheart app is smooth and very enjoyable"
iHeartRadio,I love that I can pick and choose the songs I ...,Jean,30-Jul-14,5,"I love that I can pick and choose the songs I want on ""my channel"".  I love country music and music from the 50's, 60's and 70's mostly.  So far I've only started on channel with country.  I'll be starting one soon on the 50's, etc.  I also will have one for music my mother loved as I like a lot of the music from her generation too.  I LOVE IHEART RADIO!!!  :)"
iHeartRadio,AWESOMENESS I LOVE IHEART RADIO!!!!_Ÿ˜__Ÿ˜_,chanellilypad,24-Feb-16,5,"Love it u should really get it good music  has all of the stations that u want like pop music ,rap ,or country!!!!! AWESOMENESS"
iHeartRadio,IHeart Radio,jehs,5-Nov-12,5,I absolutely love this app.  I can relax and listen to music I have picked. I often have it running in the evening as I work or surf the Internet.
iHeartRadio,I love  MUSIC!!,little star,16-Jan-17,5,I love this app because it has all of my favorite songs and I can play games while listing to music_Ÿ’—_Ÿ’—_Ÿ’—_Ÿ’—_Ÿ’—_Ÿ’—
iHeartRadio,Shadow_Ÿ˜__Ÿ˜__Ÿ˜Å_Ÿ˜Åâ˜º,Amazon Customer,27-Oct-16,5,I love I _Ÿ’˜_Ÿ’ù radio!!!!!!_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜__Ÿ˜__Ÿ˜ç_Ÿ˜ç_Ÿ˜˜
iHeartRadio,"It's easy, I found exactly what I wanted to hear, so it's the Best!",Chitwah,16-May-14,5,"This is a service that wants to please the customer. It's so easy, it's a gift. It works so well, it's amazing. For example, I like to hear a few people on KFI Lost Angels--I mean, Los Angeles. Well, I can get them here, on anything! I may even try to get  them on my 'lectric toothbrush. I can listen on my Kindle Fire, on my lap top--I could even listen, if I wanted to, on my wonderful old Gateway desktop PC, if it hadn't of been completely destroyed by some idiot and his malware."
iHeartRadio,Useless,JoeK,25-Mar-17,1,Useless - Pandora is much better and is free
iHeartRadio,Awesome!,Kindle Customer,30-Jun-17,5,"Best app ever, All your favorite radio's are here for you to listen to!"
iHeartRadio,WoW  i_Ÿ’— it!,Ozzthing,28-Jan-17,5,Perfect sound is clear offers many options to personalize your taste give this a chance its so worth it thanks devs!
iHeartRadio,Great App,Lynn,11-Jul-14,4,"I really enjoy this app. As someone who listens to a lot of music, this helps me to find new artists that sound like ones I already like and listen to. However, they don't have some of the live stations I listen to all the time, and the alarm clock feature doesn't always work. Despite these minor difficulties, if you are looking for an app where you can listen to music, I suggest this one."
iHeartRadio,Five Stars,Lori Mann,3-Mar-15,5,One of my favorite music apps and it just gets better and better!
iHeartRadio,One Star,MADDMAGgIE,11-Sep-14,1,Never had an opportunity to try it out due to problems with my Kindle and it was then exchange.
iHeartRadio,expand your world,ShopperGrrl,27-May-14,5,Absolutely love this frrr app.  I live in a rural area where the sole fm radio ststion seems to play car sales ads.  Wonderful!
iHeartRadio,Awsome,Beth Given,13-Aug-16,5,I can listen to all of my favorite songs it has all of them locked away it is awesome
iHeartRadio,Disappointed..,DFazio,31-Jan-16,1,Did not work on my kindle fire.._Ÿ˜¢ ...So disappointed...
iHeartRadio,I Heart This App,Peter,17-May-17,5,Great App 10/10!
iHeartRadio,GREAT,Mr.fluffy507,27-May-16,5,Great it is working well and like it a lot because it plays a lot of music and I can use when playing games
iHeartRadio,I LOVE IT!!!,not that bad,31-Dec-15,5,"I love listening to music so I looked for music apps and BOOM!!! I see this, Iheartradio,my favorite music app! I can listen to my favorite songs and the radio. I just love it! It is highly recommended for music lovers and radio surfers."
iHeartRadio,great app,b,21-Feb-12,5,This is a great app!!! I was trying to find a certain radio station for months then I finally found this amazing app!!!Get this app you can find every radio station on this app!! get it!!
iHeartRadio,I love Iheart radio,Kate,10-May-16,5,I laden every day at work. The personalization to each station is great. Wouldn't use anything else!
iHeartRadio,I feel.like a teenager again!,Amazon Customer,14-Aug-16,5,Breaking now me back to a time when things seemed to be surrounded by great music.
iHeartRadio,I Luv It!_Ÿ’˜,Jeremy J Harper,16-Mar-16,5,"The app is amazing and I recommend it to anyone who enjoys listening to music stations, podcasts, or even just morning news. Not everyone may enjoy one of those things but there's something for everybody, sign up and see what there is to enjoy"
iHeartRadio,Great radio app,jake nulty,31-May-16,4,It's like Pandora but more complete and less frustration plus the option to listen to actual radio as well
iHeartRadio,Five Stars,vito aufieri,24-Aug-17,5,GOOD MUSIC
iHeartRadio,Love it,jonpooris,18-Oct-17,5,I heart radio is the Best
iHeartRadio,Better than Pandora,Isaac Warren,21-Sep-13,5,"This app is so much better than Pandora! It gives u so much more options and power than Pandora, plus it picks music I actually like! When I used Pandora it always gave me some random song that was so irrelevant. It was outrageous, but thank God for iHeartRadio!"
iHeartRadio,GET IT NOW!!!_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹,good,18-Jan-17,5,The best app ever it's great get it!! Better then i hart family radio get it_Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹_Ÿ’‹ the best app ever.########1It's FREE ALL FREE
iHeartRadio,AMAZING I _Ÿ’__Ÿ’– it,Amazon Customer,6-Jul-17,5,I love listening to it on the roads bewacxause it is WiFi free and youy can use it anywhere without any qifi it gives a variety selection of music to listen to.I give it a 5 _ŸŒŸ_ŸŒŸ_ŸŒ _ŸŒ âœ¨âœ¨â_êâ_ê. :-)
iHeartRadio,Five Stars,Dannette Converse,6-Mar-17,5,listen to music everyday
iHeartRadio,1,Iris,24-Sep-17,4,"I can explore all genres of music,I am very satisfied"
iHeartRadio,Bizzare...,luckyirishgirl,5-Dec-13,5,"Is the reaction I got when Pandora refused to work on the kindle. I had to continuously download the little shellfish app, but now my frets have been put at ease.  I adore the iheart radio app, to say the least.  Thanks to this app I can listen to music all the time, but here's the catch... it's my kind of music that plays for my moods.  And being woman, I have a constant merry go round of mood swings.  So thanks for the fantastic app, for all the Moody people roaming the Earth."
iHeartRadio,I love this app,Dragondarkness,19-Apr-14,5,I literally listen to it everyday it gets a lot of use on my Kindle. I use the alarm clock on it every week day it wakes me up to the music I love to listen to I never get tired of it. I also love the comedy stations on here. This is one of favorite apps on my Kindle.
iHeartRadio,awesome!!,"B, Smith",21-Jul-14,5,"it is totally worth it. I can listen to whatever I want whenever I want to. it also has great recommendations for me like pop,  classic,  comedy e and lots and lots more. I especially love Lindsey stirling ( she is a violinist,  very very good) you should totally get it. it is so with it. do not read the one star or two star or three star ratings,  that stuff is total nonsence! get it get it get it!!!!!"
iHeartRadio,The Best N Music,Carolyn,7-Mar-17,5,"Fantastic stations...both the ones on board and the locations stations. The sound are magnificent!,,..."
iHeartRadio,I really like it...,Peggy Walker,16-Dec-12,5,"I really like it, I cannot get a radio station at my desk and this is great! Try it you will like it"
iHeartRadio,Really Good but...,Alex,5-Aug-17,4,I wish that there was more songs from the artist on that station. Like keeping songs belonging to Lorde on her station when you are listening to Lana Del Rey's station and vice-versa
iHeartRadio,Disappointed also,Tom B,11-Aug-16,1,"Installed...said can't  connect. Uninstalled, and reinstalled...same result....Don't work. I could connect to my other aps...including a radio app."
iHeartRadio,Great app,Irish3,16-Sep-14,5,Great app. Created my own station by entering precious and few which led to many other oldies
iHeartRadio,Good,C. Martinez,1-May-17,5,So far so good.just downloaded and I like all the songs so far.
iHeartRadio,"Lenny Kravitz, Dave Matthews, Bruno Marks, etc.",NME Gift,28-Apr-13,5,"I was in an auto accident 5 yrs ago and had a concussion (still have symptoms of head injury).  I slept for a year and a half for 18 -20 hours a day.  I have always had music in my life.  My parents would play it in the car, house, records, my brothers & sister would pretend to be in a band and use out funiture for drums, keyboards, etc., I was always listening.  So now that IHeart Radio is available on my computer, cell phone, & kindle, I have started listening again.  It is clear, easy, and comforting."
iHeartRadio,Like it.,Taney,4-Apr-16,4,"Like it, but too often stations cut out."
iHeartRadio,Jacobite,PAULA CHAPMAN,25-May-16,5,I've had this in the past and its good cuz my Amazon music app hasn't been working
iHeartRadio,The best since sliced bread,BBW4EVR,13-Oct-16,5,I love I heart radio  I recommend this to my friends and family. It is better then Pandora and Spotify. Its great that I can listen to my favorite stations anywhere on the job site or when on vacation.
iHeartRadio,iHeart radio is not heartless radio.,Thomas Johns,14-May-13,3,"Listened to iHeart radio and it was a decent experience. I was easily able to access the bands and radio stations I wanted to listen to. That says a lot right there, because I am not a computer savvy person. I listened for two hours one day while scrubbing the house. iHeart radio did not interrupt the music with meaningless ads, and there weren't any banner ads, or general garbage covering  my Kindle screen. I wasn't seriously thrilled with the listening experience, because iHeart played songs I did not listen to from the Awesome 80's."
iHeartRadio,... this Station by two different people and I absolutely love it. I especially like the idea of sleeping ...,Deanna K. Peloza,26-Sep-14,5,"I was introduced to this Station by two different people and I absolutely love it. I especially like the idea of sleeping with it and waking up to it in the morning. Just like I did with old radios when I was growing up with the snooze. You can not be disappointed because their is all kinds of stations for everybody. I just had it for two days and still getting use to it. Probably won't be able to live without it, when I do get use to it. Also easy to work. Love, love, love it."
iHeartRadio,Free and good!,Donna and Stan,2-Apr-14,5,My husband has this on his kindle works great. It's free and I must keep typing because it is required and a very silly rule.
iHeartRadio,IHeartradio app,Brian,6-Mar-16,5,Nice to have especially when your traveling.
iHeartRadio,The Best of the Best,MawMawHugs2,29-May-15,5,Great County Music the best of the best.
iHeartRadio,helpful and awesome,farmer 140,7-Jan-15,5,"This allows me to calm down while doing research online or just homework. It also keeps me very busy if I'm bored, I just make different stations of my on of songs that I love to listen to. The one thing that it has changed about me is that it's gotten me into lots of different types of music I never I thought I would ever like or even listen to. Shout out to the Facebook page that got me to get the app. Thank you. #BESTAPPEVER <3"
iHeartRadio,good radio app,This is a good game if you like to stay busy,3-Jan-17,5,Works better than some other music apps
iHeartRadio,Scarlett,miranda,15-Jun-17,5,I LOVE THIS APP IT IS SUCH A GOOD AND useful APP TO LISTEN TO FREE MUSIC!!!
iHeartRadio,AWSOME,bgcxthncfhm,12-Mar-17,5,You get to pick the music you want to listen to_Ÿ’–
iHeartRadio,THE BEST RADIO APP,Marlon E. Mayfield,29-Dec-16,5,This is the best radio app because it has live radio!!!!!!!_Ÿ˜Å_Ÿ_¶_Ÿ_¶_Ÿ_¶_Ÿ_¶_Ÿ_¶_Ÿ_¶
iHeartRadio,Better than pandora,Lily,18-Sep-13,5,"On Pandora, you can't listen to radios, and they ways have ads trying to get you to buy their Pandora one. On i heart radio, there are options that you can use to set a timer and options if you are in moods, or are doing something and with music."
iHeartRadio,It does not work.,Dan. M,23-Nov-16,1,It just errors does nothing totally useless.I hope they fix it someday
iHeartRadio,I <3 radio,liz,8-Dec-13,5,This app is great. It lets me listen to my favorite stations without having to pay for them. Ever since I got it I have not been able to find any flaws or mistakes. It is truly great
iHeartRadio,iHeartRadio,vikki,6-Jun-16,5,Cool app! Love u iHeartRadio! One of my fave music apps for sure!
iHeartRadio,Awesome,GT,22-Jun-17,5,This app is awesome and I got to listen to my favorite music_Ÿ˜__Ÿ˜__Ÿ˜__Ÿ’–_Ÿ’–_Ÿ’–
iHeartRadio,Love_Bug,Love_ Bug,6-Apr-17,5,I love this app!!! You can listen to all youre favored radios!!! I personally like it._Ÿ’—_Ÿ’—_Ÿ’—_Ÿ’—
iHeartRadio,Amazing,Amazon Customer,16-Jan-17,5,One word AMAZING best ever
iHeartRadio,love it!!!,morgy44,29-Dec-14,5,Best app I have on my tablet. I'm a huge fan of music and this fits all my needs. You can pick your favorite stations and adjust them as you go. If you dont like the song simply press the thumbs down button and press skip. If you do like it hit the thumbs up and it will automatically adjust your station to songs like that. I gave this app 5 stars. Ã°ÂŸÂ˜ÂÅ
iHeartRadio,The best ever,The best app ever,1-Jul-17,5,I like this app it is better then Pandora and jango you should get it
iHeartRadio,WKRC in the Morning,B. W. &amp;#34;Bill&amp;#34;  Sharp,29-May-17,5,"WKRC in the morning with Bryan Thomas is the best.I especially like Jerry Thomas, Bryan's father on Monday Mornings.They both center on FACTS!"
iHeartRadio,Very good app that is easy to use,Amazon Customer,24-Dec-16,4,Very good App because easy to navigate between the available music genres with clear sounds and included title of song and artist singing it.
iHeartRadio,Force closingÂ¿,Christine van Tol,14-Jan-13,3,"I only rated a three due to the app force closing every time I open it, is there any solution to this on my kindleÂ¿"
iHeartRadio,"it's great. It's only ""okay"" because of the periodic disruptions",artst679,29-May-17,3,"When it plays, it's great. It's only ""okay"" because of the periodic disruptions."
iHeartRadio,Great!!!!!,buggyA,15-Apr-12,5,"This is a great app and it's free and I don't get why everyone is talking about problems about facebook, I got nothing about it anyway its a great app to listen to all your favorite type if music :)"
iHeartRadio,Great,dj,1-Nov-15,5,"You start with 1 song from 1 artist and rate the songs they play, either thumbs up or thumbs down. Thumbs up and they will play songs like that song, but if you rate a thumbs down then it plays a different song. It's a really good system."
iHeartRadio,can play other apps and listen to it,Erika L,1-Oct-16,5,I like to multitask and listen to music this is perfect for that
iHeartRadio,coolest,Amy,16-Jul-16,5,This is the coolest app I've gotten so far cuz it has such different genres between country and R&B to heavy metal
iHeartRadio,iHeartRadio rocks!!,Kindle Customer,27-Apr-16,4,"I like iHeartRadio alot, I'm able to listen to listen to my favorite artists and listen to the genres of music that I really appreciate, also you can build your own station..... IHeartRadio rocks!!"
iHeartRadio,One Star,Putchie17,25-Sep-17,1,My Android phone says I'm not authroized to use it
iHeartRadio,Great app,Amazon Customer,9-Apr-17,5,iheart radio has so many stations
iHeartRadio,i heart this app,T.N. Wilbanks,20-Feb-13,5,"We lost our 101.1 KUFO station in Oregon. I found Rock nation on here, stoked! you can search and listen to artists, like pandora. I found this app; very useful, easy to use and with full functionality."
iHeartRadio,IHeart Radio,ILoveLilies,11-Apr-15,5,Love this app! I installed it on my Kindle and it's perfect!  Gives me any kind of music wherever I am.
iHeartRadio,Sooooooo cool love it _Ÿ˜ù_Ÿ˜ù_Ÿ˜ù_Ÿ˜ù_Ÿ˜ù_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç,cool cat,29-Mar-16,5,This Is a great app and it cool because you can set up alarm so you can wake up .love it soo much  it the best app ever. And it so cool because it just cool. Love it so much
iHeartRadio,awesome,MDK,5-Jun-16,5,AWESOME all around
iHeartRadio,Five Stars,Amazon Customer,14-Sep-17,5,The best app O have for music
iHeartRadio,I_Ÿ’—Radio,Ch.Rock,10-Mar-16,5,"I Heart Radio gives you an eclectic range of choices when you know what you want to hear, and when you don't know what you want to hear,  just check out I_Ÿ’—Radio...."
iHeartRadio,love the music,Angel,25-Jan-15,5,"I love that I can search a certain artists and listen to songs from them and songs like it. Or I could also listen to live radio. But my most favorite is that I can listen to suggested music for certain stuff I want to do like work out, relax, or just have a good laugh and it's there and it's basically endless."
iHeartRadio,It's the best free music app!!,Melissa,4-Sep-16,5,"I love this app iHeartRadio cuz I can customize the music I want to listen to. I am always in the mood for something different, and this let's me listen to what ever mood I'm in. I have all my own stations."
iHeartRadio,IHeart for you listening needs,wyominded,14-Mar-15,5,Every station is crystal clear. Just use it every day!
iHeartRadio,Free!,Pok&Atilde;&uml;monz,7-Mar-15,5,Awesome. All your favorite music while playing your favorite games or doing work. And you can like and dislike steel songs to modify yet ur experience. Definitely 5 stars!!! _Ÿ˜…_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€ Plus it's free! Everyone likes free stuff!
iHeartRadio,Iheart radio,Catherine thomas,20-Jul-16,5,"I love I heart radio its like a new 2016 corvette its sweet, juicy,awesome."
iHeartRadio,1190 a.m. C 2 C am radio,Amazon Customer  Pappyblues,15-Nov-14,5,I use it for Coast to Coast A.M. George Noory show . 1130 to 0500 am.
iHeartRadio,Love the music!,Meghan K Hutson,19-Apr-17,5,Amazing  variety of songs!!
iHeartRadio,Love this app.,Amazon Customer,24-Dec-16,5,I'm able to enjoy a wide variety of music though this app. I just love iit.
iHeartRadio,Iheartradio is easy,Mary Kate McMillan,12-Sep-17,5,All you do is create an account and pick what kind of music you like and create your stations its easier to use than Pandora but I'll give them both the same amount of credit
iHeartRadio,Five Stars,scott,5-Jun-16,5,I really enjoy it wish I had gotten it earlier
iHeartRadio,Perfect App!!,April Rose,13-Dec-14,5,I love this app. I listen everyday and never have a problem.
iHeartRadio,Easy to Use...good selection,Al in CT,20-Feb-14,5,"iHeart radio is easy to use and has a good selection of stations to listen to.  It's fun to listen to stations from areas where I like to vacation as well as the locals that I have on in the car.  I stopped using the radio at work and put on iHeart since there are never any reception problems.  I haven't created my own playlist yet, but looking forward to that aspect as well."
iHeartRadio,Love it,texas beauty,21-Oct-17,5,I love this app for school I can just turn off my phone and the music is still playing...
iHeartRadio,I _Ÿ’– it,bandagirl,17-Jul-15,5,I had one trouble when I went to different place it glitched it was going through the song I have already listen to but Idk why it did that but it has a lot of the new song that me and the other tweens listen to also including a lot of songs for everyone even the itty bitty _Ÿ‘¶(babies)
iHeartRadio,Love it!! <3,Animal core master,21-Sep-14,5,"I love to listen to music while studying. This app has opened a world that just couldn't be reached with other apps like Pandora. I would recommend this app to anyone who listens to music quite regularly. I only recently became familiar with I heart radio, but I can't live without it so far.Honestly I really show this app."
iHeartRadio,Love it!!!!,Tessa,30-Jul-17,5,I love it it is just so Fantastic!! _Ÿ‘Œ_Ÿ’–_Ÿ’–_Ÿ’–_Ÿ˜‹_Ÿ˜˜_Ÿ˜__Ÿ˜_
iHeartRadio,Music,Pinkcamocowgirl,9-Nov-16,5,I recommended this app. Five stars all the way.
iHeartRadio,awesome app cool app amazing app,striped wining gator,9-May-15,5,This app is cool because their is music for teens adults and kids the music is vary to London to and I have Been listening to it all day long and have not gotten bird with the music yet and I never will I love the  radio station k.c.101 I hop you tack my advice and at lest try it thanks for your time bye
iHeartRadio,Awesome heart radio,Amazon Customer,20-Nov-16,5,This is so awesome you can chose your favorite artist and have a whole radioâù•âù•âù•âù•âù•âù•_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜˜_Ÿ˜˜_Ÿ˜˜â˜ºâ˜º_Ÿ˜__Ÿ˜€_Ÿ˜€_Ÿ˜Å_Ÿ˜‚_Ÿ˜‚
iHeartRadio,AMAZING!!!  I LOVE IT!!!!,Maria,26-Feb-17,5,I love this app it has all my favorite stations im going to keep listening to it.You should definitely get this app.I love how you could listen to any song anytime this is now my favorite app EVER!!!!!  .I love I heart radio
iHeartRadio,"Love, love, love!",Lindsay,23-Oct-13,5,"I have gone through several free radio/music apps over the last few years. I must say iHeartRadio is the best- by far! Not only can I listen to my favorite radio stations across the country live, I can create my own custom stations with my favorite artists... commercial-free, unlike a lot of other apps. I love the alarm/sleep timer features and the new ""perfect for..."" playlists. iHeartRadio, I'm a BIG fan!"
iHeartRadio,I love it so much,Cheryl C.,17-Feb-16,5,Any one that don't have this app should get it to listen to country and rocking whatever you want it is so cool I would recommend this app
iHeartRadio,absofrickenlutely great,Ron Jones,28-Mar-13,5,"any better and I would just lay there needing a smoke and a sandwich, they told I had to type six more words so one two three four five six"
iHeartRadio,Music Lovers' Dream App!,Eric M,21-Feb-16,5,"If you're a music lover, you will love this app!  Listen to streaming radio stations, or create your own stations using artists and titles you like."
iHeartRadio,Wonderful,Amazon Customer,11-Mar-17,5,Wonderful it's really good
iHeartRadio,ugggg,Lene&acute;t,17-Dec-16,3,No unlimited skips though it says that it's a option I don't have it I'm mad and I want it FIX IT
iHeartRadio,I like this app and the stations it has to choose from or create. but...,James,28-May-15,3,"I like this app and the stations it has to choose from or create. The only thing I hate is that many of these stations are like on a loop recorded feed and repeat a lot of the content. If you listen for a few hours, some stations will recycle through the same playlists, and same DJ rhetoric as the previous hours or days before. It is not always live, but a good app for music overall."
iHeartRadio,Free and Internet Radio,John Skeene,21-Jul-14,5,"I really like this music app so much. When I am not gaming, writing, reading, or just want to listen to the internet radio I turn on my iHeart. I select the genre and stations thta I want or the app can make suggestions for you.I usually pick a few local stations for hard rock and some distant stations also. You dont have to log on to your Facebook Account when setting it up, just skip for later."
iHeartRadio,AMAZING!!!,K. Martinez,8-Jan-15,5,This app is amazing due to its ability to play the music you love based on what you like and don't like. They base your music stations on the type and likeness of music you choose. If I were you I would download this app right now. Its free and you don't even have to create an account to listen to you favorite music.
iHeartRadio,AWESOME,Masken,3-May-15,5,You don't have to buy music like the Amazon music store
iHeartRadio,"hello again, Pandora...",Kentnerd3000,8-Dec-11,1,broken... doesn't even Force Crash. the UI is horribly laggy and just freezes up my Kindle Fire every time... definitely not better than Pandora based off my experience.
