"Index","Product","Date","Stars","Review"
47251,"Pandora",2017-04-16,4,"Awesome I love this, I can listen all my favorite artists and find new ones! The reason for the 4 star is because it skips songs by itself and that is really annoying when it is one of my favorites... otherwise it is Amazing!!"
47257,"Pandora",2012-06-01,1,"No i have this and iheart radio. which is better u ask? DEFINATLY iheart radio.with this, i cant get passed the downloading. ur better off getting iheart radio"
47258,"Pandora",2013-09-27,1,"sad Does not work, the Pandora screen comes on and freeze on the home page. I like this app on my phone"
47259,"Pandora",2012-05-19,1,"it wont let me sign up! that is not cool. I put my email address and everything else in correctly numerous times and it continued to tell me you are unable to create a Pandora"
47260,"Pandora",2012-12-01,5,"My own radio stations!! I love pandora and it has saved all the music radio stations I like. This app has all the features you get on a desktop. Lets u minimize it and continue to use other apps. Works great!!"
47261,"Pandora",2013-06-28,2,"Poor pandora Pandora has good music but the commercial's after almost every song is awful! It ruins the listening experience. They need to figure out another way to make money!"
47262,"Pandora",2016-07-16,3,"Great for the most part Great for the most part. I can live with the ads in the free version. Some of my play lists, blues, ended up with Christmas songs I could not get rid of. Satisfied"
47268,"Pandora",2013-01-26,1,"get i heart radio its better this one has ads and with ads it sucks I heart radio is much better it lets u choose an artist or song and its a wholl thing with many diffrent songs by other artist"
47269,"Pandora",2016-05-05,5,"LOVE IT LOVE IT!!! It will show every song and you can dislike or like the song. NICE JOB PANDORA!!!!"
47271,"Pandora",2012-11-27,1,"BAD the app was working fine but it git to the point where I herd 2 songs at the same time my sister has the same problem"
47272,"Pandora",2017-07-20,5,"Five Stars Love it"
47276,"Pandora",2013-01-17,5,"Never better! Pandora APP works great on my Kindle device allowing me to create various stations and EVEN have the ability to mix and shuffle all stations. Great variety."
47277,"Pandora",2012-03-14,1,"frustuating everytime I search a song it brings up the complete opposite and it took me 2hrs just to find partyrock. they need to update this app."
47281,"Pandora",2012-12-19,5,"love it best app Ever I am 11 and when I want to listen yo Justin bieber I can tugs the best and ads are kinds annoying but thy does not it is a five star app!!!!!"
47284,"Pandora",2012-04-02,1,"NOT COOL OK evert time I listen to a song I do not know how to play it again.I song like it."
47288,"Pandora",2012-08-22,1,"A kid I got Pandora on my cell phone; and it STINKS. I can never get it to stop and it plays songs that I did not request. There are SO many ads. I uninstalled it."
47291,"Pandora",2017-07-07,3,"eh for some reason mines not really working and I used to love but know not really its saying reinstall and I have boy doing a thing"
47295,"Pandora",2012-12-23,1,"wow really pandora so my music cant be fetched on any station now. really Pandora? not one single station can play music not even when I close the app and reopen OR shy down my kindle and restart"
47297,"Pandora",2013-04-29,1,"IT WONT OPEN!!!! All I wanted to do was listen to some music while at the hospital. So I downloaded Pandora. AND IT will not EVEN START!!!!!! Fix it."
47299,"Pandora",2012-11-18,1,"Pandora WAS great Pandora was once a wonderful way to listen to music. Now between every couple of songs there is a huge pause. Not seconds long but minutes long. Then there is an ad. I do not mind ads but I do mind the minutes of silence. I get that they want you to upgrade and pay them but if the free version with ads is this poor then they should only offer the subscription."
47302,"Pandora",2012-02-07,1,"NO I downloaded this for my kids that I babysit l. I added a. baby song for toddlers and I' m sexy and I know it can on!"
47304,"Pandora",2012-03-06,5,"amazing its really fast and has really * good music! lololololololoolololololol lololol lololol lolol lolol lolol lolol lololo lololol lololo lolololo lololl"
47308,"Pandora",2011-11-23,5,"Love the App, even better if you pay the dollar 36 a year I have had a subscription to Pandora for about 3 years. Before it was so I could use it on my computer, but now that I have it on my phone I love it. I have created a variety of stations, and enjoy the new music that comes up that I might not have thought of before. If you do not like the song that comes on, just vote it down and it will not play again.Those complaining about the ads, there is a simple fix - buy the subscription. It is only dollar 36 a year, well worth it."
47312,"Pandora",2013-02-14,5,"Love Pandora . If you are use to Pandora you will love this app. Pandora will let you hear music and create stations. I am a Pandora user and this app works fine."
47313,"Pandora",2013-11-15,4,"meh! Enjoy the variety of music I am able to listen to. Like being able to learn about the bands I like."
47314,"Pandora",2012-08-10,5,"Perfect Pandora I love Pandora!!I love that it is free. I can listen to the whole song before I buy it on itunes. works great with no problems."
47321,"Pandora",2012-09-25,1,"stupid at first I liked this app but then my sister recommend JANGO. it has great songs and you can skip it as many times as you like. -kiley"
47322,"Pandora",2012-09-24,1,"GETTING WORSE Used to be good, but has evolved to play too many ads, ads are too loud, ads take up most of the screen. Would buy an ad-less app, but they do not sell one; they sell a monthly ad-less subscription. LAME!"
47323,"Pandora",2011-11-15,5,"Free radio that you program dynamically! How could anything free be any better? I believe this is worth paying for if the adds bother you. You will find similar music to what you select and may find artists you were not aware of."
47326,"Pandora",2012-10-07,1,"1 star because it dose not let me enter my birth date and so every tin Elmer I try It dose not work and that is why I hats it"
47328,"Pandora",2013-04-05,3,"iffy I love the music but once u search a song and person it goes to diff. people! I am now getting an update!"
47329,"Pandora",2013-09-24,5,"5 STAR omgg love this it is better than the one on ur phone of course I will give it five stars"
47330,"Pandora",2013-03-14,5,"Greatest thing since sliced bread!! I am so glad that I have found a way to listen to the type of music I like.Thank you so very much!"
47334,"Pandora",2012-04-06,1,"bye bye pandora updte-access to my contacts, no freaking way. Been listening for about as long as this company's been online. NO MORE!!!"
47335,"Pandora",2013-03-12,5,"nice ward slap paper awesome app love the music mama I wish u could add more things to your profile though"
47339,"Pandora",2016-05-07,5,"awesome It was so cool to listen to music for free."
47340,"Pandora",2016-03-05,5,"Pandora It would not let me log in, but once it does I am sure it will be a div star app."
47343,"Pandora",2012-11-30,3,"it cofues me its a great app where there is Internet but not when you do not have Internet it wont play music ."
47345,"Pandora",2012-12-12,1,"turning into crap all this app does now is play ads it always stops working when its playing music i hate it now"
47349,"Pandora",2012-10-20,1,"u have to have passoward and emil then ur zip code wtf sucks do not get spam a a a a a w a a s w e. evens s she. eye she ebbs e dye. dvs s s. s"
47354,"Pandora",2017-04-16,5,"love this!!!!!!! This app is cool and has a good variety of music. But Palm beach tan advertises every few minutes."
47357,"Pandora",2012-11-17,1,"dosnt work oh my fluff this app is annoying. dosn't work. dosn't pause or play and dosnt load.DONT GETvery frustrating"
47363,"Pandora",2017-07-27,5,"Five Stars Great music mix!"
47365,"Pandora",2012-07-02,3,"Not so good I am not too thrilled with this app. I am constantly getting error messages on my Kindle. I try to download songs and errors keep popping up."
47366,"Pandora",2012-04-08,1,"wrong there is one one huge problem with this app and other than that I love it.it never plays the right song"
47369,"Pandora",2017-09-14,4,"Pandora I would rate it a five if I could get onto it. It will not let me open on my Fire. I would really like to hear my thumbprint radio."
47379,"Pandora",2017-06-14,1,"TERRIBLE I tryed to sign up to Pandora but it did not let me so I tryed again a few months later and it still had the same problem."
47380,"Pandora",2012-01-12,1,"ariana grande this is sad I live in in Tijuana and can not use because it cant be used in this country¡!!!!!!!"
47383,"Pandora",2012-01-12,4,"ads? I thought this was not supposed to have ads. aside from quite a lot of buffering if I try and change the song and the ads at the bottom its pretty great."
47390,"Pandora",2012-01-09,1,"THIS app pissed me off!! I would choose a song and it would go to a different fricken band then I went the unistall Icon"
47391,"Pandora",2016-12-26,1,"A- Pandora you made playing songs to complicated! I can not play sucker for pain! It just keeps playing other songs pls add a search button The A- Will turn to a A plus if you add a play song button"
47396,"Pandora",2016-04-10,3,"Great app, but... It exits the app after I listen to it for 30 to 45 minutes, I have to reopen and can not continue listening to the song that was playing before! If you fix this then I will gladly give a five star rating!"
47398,"Pandora",2017-06-10,5,"Numero uno! Use pandora every day. For driving to work, relaxing at home, partiea. Any day, every day, any time. Great app, wide selection!"
47404,"Pandora",2012-11-30,1,"downhill With the new update, almost every other song it just stops playing music. Sometimes I have to switch stations in order to continue listening to music. It is extremely annoying."
47406,"Pandora",2016-02-09,1,"No. I bought Pandora One on my phone.. an HTC One M7, and it will not transfer. I am on a first generation KINDLE Fire."
47409,"Pandora",2016-11-25,5,"AWESOME MUSICAL APP REQUIRED BY ANOTHER ONE it is compared to Spotify"
47411,"Pandora",2015-02-14,5,"Five Stars 💜"
47413,"Pandora",2011-10-26,4,"Needs a couple features from Slacker I like Pandora more than Slacker, but Pandora has no never play this artist feature. So when Brittany Spears comes on, I have to thumbs down her one song versus her entire career."
47414,"Pandora",2016-03-20,1,"not fun Every password u type will not work on kindle fire!"
47415,"Pandora",2017-02-24,1,"Very upset! I have paid for Pandora for years. The app will no longer open on my Kindle or my fire stick! Very upset. what is up with that?"
47416,"Pandora",2016-04-08,2,"Not That Great.😒😞😵😨 It kind of stinks.😑 I mean I want to be able to pick my songs! 😠Since I can not do that, I am rating it lower. 😒If the people who made this want me to rate higher, then they should make it possible to pick what you want to listen to.😪🙅 😹😹"
47419,"Pandora",2016-05-04,5,"great!! Awesome app"
47421,"Spotify",2017-10-07,5,"spotify is great Spotify is way, way, way, way, way, way better music app than Pandora. It does not limit you on the musicians you actually like with awful musicians with a few of your favorite songs peppered in between garbage pail cousin music and brown water trash one hit wonders. Spotify let us you play whole albums and let us you make custom and endless playlists."
47422,"Spotify",2016-07-31,5,"Love this app I love this app. I put it on my phone first, but I had so much music it was taking up all the room on my phone. I deleted it and thought I had lost all my music, but when I downloaded Spotify to my tablet, all my music had been saved and I still was able to access it. It is different than Pandora in that you only get music from the artists you select. If you click follow, you will receive new songs for that artist as they come in. There is a free version without too many ads and a paid version. Right now I have the free version, but I am thinking about purchasing the paid version. Either way, you have access to lots of great music from your favorite artists."
47423,"Spotify",2017-04-04,5,"Novice I love, love, love spotify !!!!! I am 71 years and no very computer literate, if I can learn Spotify anyone can. I have found songs I used to listen to 55 years ago."
47424,"Spotify",2017-03-07,5,"The ony music app you neec I love this app. I have tried them all apple, amazon, pandora and nothing compares. The suggestions are awesome, I am finding new music all the time. Also, you can pick up where you left off on any device. Spotify is the best, period."
47429,"Spotify",2017-06-07,5,"Great app! I really like being able to pull up my favorite songs and adding them to a playlist. I also really like how it recommends new music for me based on what I already listen to."
47434,"Spotify",2016-07-13,5,"Better than Pandora I switched to Spotify from Pandora because I wanted to be able to choose the songs I wanted on my playlists while still having the option to create radio stations like on Pandora. They have a huge variety, so pretty much any song you are looking for, they will have. The radio stations created based on artists tend to play a lot of the same songs over and over. I use the paid version so I do not have to listen to ads when I workout, and I will continue to do so."
47439,"Spotify",2017-11-12,5,"Five Stars Love the variety!"
47442,"Spotify",2017-01-26,5,"Wish I could hold and drag songs/playlists to order/re-order like on the PC version but for my kindle Wish I could hold and drag songs/playlists to order/re-order like on the PC version but for my kindle. But that is nothing to lose a star over. Still the best out there."
47443,"Spotify",2017-10-26,5,"Great Music App Great app, has every kind of music that you like. You can find a lot of great songs that you would not have found before. Also you can listen to old music or new music."
47444,"Spotify",2017-08-28,5,"Five Stars Love Spotify❤️"
47445,"Spotify",2016-02-11,5,"The discover playlist is your answer for new music. I do not know what to say. I am a spotify fiend with a premium membership. I can hear anything I want and any songs that I happen to love, but the weekly discover playlist keeps me coming back because I am incapable of finding new music on my own."
47449,"Spotify",2017-07-12,5,"Awesome app This app is awesomeLalalala yay yay yay yay yay yay"
47454,"Spotify",2014-10-15,4,"small bug otherwise great app there is a small issue I have a lot of times it will not allow tracks to be played or will say a track is playing, but I only hear silence. That and once it would not let me share to Facebook facebook specifically. I haven't tried since. Great quality sound though, and I love the wide open variety. would not want an app that only has pop, rap and country sticking tongue out love it"
47456,"Spotify",2016-03-02,4,"Good App I find that this app is better than others that I have tried. However it does seem to freeze up from time to time during songs changings I guess nothing is perfect. The download went fine with no hangups. Overall it is a good application."
47457,"Spotify",2017-08-26,5,"Spotlight is great I just love spotlight premiumI do not have to listen to ads and interrupt my listening they have all the great songs"
47461,"Spotify",2016-04-07,5,"love it I can listen to whatever I want and like when it comes to my favorites I can listen to them and I just love it and I get to block my teachers out in school while listening to music by Bryson Tiller trapsoul on this app thank you"
47467,"Spotify",2017-01-04,5,"the best The best third party music player anyone could ask for!!!"
47469,"Spotify",2017-10-07,5,"Love it! Have been a Spotify customer for years. Love being able to research and find songs and artists when I want to."
47472,"Spotify",2016-01-11,5,"AWSOME! I do not pay but if you choose to, I think it would be worth it...I listen to it if I can not sleep, or if I feel stressed, or just want to listen to music ...Atleast try it, if you do not like it, you can always uninstall.. You have nothing to lose .."
47473,"Spotify",2017-04-26,4,"But overall very good. A few too many interruptions for my taste,. But overall very good."
47475,"Spotify",2016-10-02,5,"Best Music App ever This app is literally my life I love it so much!! I use this app for all my music and I use it everyday. Even the free version is amazing!! This app is definitely the best for music!!"
47477,"Spotify",2017-05-30,5,"Great! Great app!"
47479,"Spotify",2017-10-22,5,"Great App I love how it is free, there are minimal commercials, and how have millions of songs and the ability to make and share playlists and music, all at your fingertips."
47480,"Spotify",2017-10-01,5,"love this app! Spotify has all the best music for every genre. All the new and all the best music can be found on this app, and you can even download it for off-line use! 11/10!!"
47487,"Spotify",2017-08-25,4,"Love it! Awesome! Love that you can make your own playlists. Would be 5 stars if not for all the ads, but that is what you get with free stuff."
47492,"Spotify",2017-05-25,5,"Five Stars Awesome you can make your own 60's and 70's playlists. Great!!!!"
47493,"Spotify",2017-03-17,5,"Five Stars Great"
47499,"Spotify",2017-07-03,5,"Spotify I love this app sooooo much!!"
47500,"Spotify",2016-12-22,5,"Five for sure Good for relaxation. As a big music person I would give more stars if I could"
47501,"Spotify",2016-11-14,5,"Samelia lynon I absolutely love this app it has everything, songs and story's from all over the world indifferent languages you can even !earn a new language with this am ALTA😍😍😘"
47502,"Spotify",2015-07-22,5,"app please This is the best music app"
47503,"Spotify",2016-08-23,5,"Five Stars Awesome app and such a great way to discover new music"
47510,"Spotify",2014-12-14,4,"very pleasant I rather enjoy this music app. Is better than any other, in terms of variety. The ability to follow others and listen to their playlists tops the cake for me. I love me music, and listen to different styles depending on my mood. Only issue is that I am so very poor at remembering song artists, song names, etc.........this is a blessing."
47513,"Spotify",2017-06-22,5,"it is Great I am excited to have Spotify and to be able to choose whatever music I am in the mood for! Thank you."
47514,"Spotify",2017-05-01,4,"I love Spotify. The only thing that can get a ... I love Spotify. The only thing that can get a little annoying is they do not have some songs on there.."
47517,"Spotify",2015-07-30,5,"Great for Kindle Fire HD for music in the background.... I use my Spotify app for all my music listening, now. Very little ads. Has every song I have ever searched for... including little known indie artists and big name bands. Highly recommend! You can also put this on your Kindle and the music will play in the background as you use it."
47519,"Spotify",2016-05-13,5,"Love offline option Spotify often has new albums soon after their release. Also artist radio and topical playlists fit my folky/alternative preferences. Much of the content is available for listening offline with premium. I am hooked."
47527,"Spotify",2016-01-15,5,"excellent For someone like me who has eclectic tastes and listen to music based on moods this is perfect. I was told it as a good music service but I did not want to try out of stubbornness but now I wish I had it sooner. Get the premium. it is worth it"
47528,"Spotify",2017-10-11,5,"Awesome It is very easy to use."
47532,"Spotify",2016-04-14,5,"Works great on my kindle fire!! I use this on my Kindle fire. I love that I can see is to store my off-line music on my external SD card or on my internal storage. it is a great app and I am very happy with it. Really enjoying my student pricing as well"
47534,"Spotify",2017-05-21,4,"Suggestions for playlists When you do suggestions for a playlist with multiple genres you focus on one genre. Try and suggest songs for all the genres on the playlist happy"
47539,"Spotify",2017-09-15,5,"AMAZING I use this all the time in fact im listening tho music 🎶🎶🎶🎶right now"
47545,"Spotify",2017-01-12,5,"I have used other app's and I was not satisfied I love Spotify Music Awesome! I love that I can find the songs I like and save them and listen to them whenever I want to. like Wisin, Brian Mayer, Daddy Yanqui, Sam Smith etc."
47547,"Spotify",2017-03-25,3,"Good Ok"
47556,"Spotify",2016-02-28,5,"AMAZING First my parents got and I was like what is this, oh that is cool then my sis got it she loved it. So you known I decided to try it. IT IS AMAZING. all the music is free and you just add it and go. it is great I RECOMMEND IT!!!!"
47566,"Spotify",2016-11-07,5,"Very good! I think this app is amazing. Its free, with only occasional ads, usually giving periods of ad free music. The app is also easy to use, and has many songs to enjoy."
47568,"Spotify",2017-05-30,5,"R and B and rap It gives a playlist of different artists you like and let us you make a playlist of only songs you like.😜👌🏀"
47572,"Spotify",2017-01-09,5,"awesome I love this app it is great im actually using it right as I type it is great and it works even if u shut down the iPad or turn it off u should tots get it"
47575,"Spotify",2017-10-17,5,"EPIC it is amazing hoomans"
47581,"Spotify",2016-06-19,5,"Best Music App! I practically depend on this app for my daily music needs, I am band trash think of that what you may because I just went to emøtiønal røad shøw yesterday June 18, 2016 so hehe. But this app is absolutely amazing, waay better than apple music which is just a more expensive copy of spotify, spotify is free unless you want premium, but if you do not have premium and you play mudic on shuffle it actually gives good recommendations for songs, for example if you are listening to toxic by britney spears because you like that song or like me are in the phandom or something they will not play like my chemical romance after, they will reccomend like a song similar to toxic. I am awkward just get the app."
47584,"Spotify",2017-04-10,5,"great It is an excellent way to listen to music and podcasts."
47586,"Spotify",2017-01-23,5,"AWESOME APP This is a great app to have when looking for different music"
47587,"Spotify",2017-01-09,5,"number Spotify best app ever!!! This is literally my favorite app on this entire tablet! It has my fave a cappella group called Pentatonix! Totally 100 percent worth downloading! number HorseLover!"
47589,"Spotify",2017-03-27,5,"Five Stars excellent music"
47590,"Spotify",2015-09-24,5,"musical genius I really like this app. It is very simple and easy to use. I would definitely recommend it to my friends."
47591,"Spotify",2017-06-20,5,"Five Stars Easy to find music."
47592,"Spotify",2017-07-30,5,"Five Stars Better than Amazon Prime Music Unlimited. Sorry, Amazon sad"
47596,"Spotify",2015-06-12,5,"Five Stars my music my way"
47598,"Spotify",2017-05-07,5,"Great app Very useful and love the music because if you get premium than you can listen anywhere anytime"
47604,"Spotify",2015-01-09,5,"great app to get Allows you to listen to your music without a hassle"
47608,"Spotify",2015-12-14,5,"Spotify is the Way to Go Apple is catching up to Spotify, but I am sticking with this music service. Great music and one way to keep the industry from imploding. For me, Spotify seems to have slightly better transmission clarity and a more user-friendly interface."
47609,"Spotify",2015-04-14,5,"it is spotify, nuff said Who does not love spotify?"
47610,"Spotify",2015-08-06,5,"The best thing since Napster...way better than satellite radio. Thank you!!!! Nothing can replace Napster...well, except for Spotify. I tried the free version; I did not love the commercial, especially while I was at work they were condom commercials Awkward!!! happy So I signed up for the premium version and I tell everyone about it."
47612,"Spotify",2014-10-10,5,"Recommended Totally recommend this app. If you Love music apps....you have to have this!!!!"
47620,"Spotify",2015-09-18,3,"mehhh Ok well I love how it is free but it will not let me pick my song now I thing it is the update...and it is really annoying.like it will only let me do shuffle..."
47626,"Spotify",2015-11-29,5,"Amazing Spotify is my absolute favourite app, it is just perfect. I believe that there may be a little bit too many commercials but it makes up for it in letting everyone free music to listen to. Overall an amazing app, would recommend it to anyone."
47630,"Spotify",2016-12-07,5,"Love all music for each and every thing you do ... Love all music for each and every thing you do during the morning, on your way to work, driving home from work, at night, late night, working out, etc."
47631,"Spotify",2017-03-12,5,"PERFECT!***** TOTALLY WORTH IT!5 STARS 4 SURE!I 💗 THIS APP!U SHOULD GET IT!*****"
47634,"Spotify",2017-08-23,3,"Three Stars Haven't used it in a while."
47637,"Spotify",2017-05-11,5,"Great music app! Very good app! I like that I can use my kindle to control the spotify app on the PS4 so I can play music on my stereo."
47639,"Spotify",2015-09-26,3,"spotify I can not seem to listen to the songs or play them at will. On top of that you are forced to hear commercial s . You can not listen to the song you want to listen to immediately, you have to wait for it to go through a shuffle and wait for your song. Not happy"
47640,"Spotify",2016-07-11,5,"amazing amazing I use it almost everyday wide variety of songs"
47646,"Spotify",2015-09-04,5,"Wonderful Music App Excellent Music App! All 4 of us in my family use it everyday on mobile devices, iMac, pcs at home and office. What a quality app!!!I introduced Spotify to many of my friends. All appreciate it so much!Thank you very much, Spotify Team!"
47660,"Spotify",2017-09-27,5,"Five Stars Love it.. even if I do have to pay dollar dollar dollar"
47661,"Spotify",2016-09-22,5,"Pretty good I like this music app because it gives me a greater variety of what to listen to and on premium I do not even need Internet connection to play all my favorite Playlists"
47665,"Spotify",2015-06-23,4,"Four Stars happy"
47670,"Spotify",2017-01-15,5,"I really like it. I can type in any old song ... I really like it. I can type in any old song from the past, and there it is. If you are looking for music that you like, here is the place. Bobby"
47672,"Spotify",2017-01-24,5,"I LOVE IT I love Spotify, I have it downloaded on multiple devises so I can always have it right by me. Great for those who love always listening to music."
47679,"Spotify",2015-01-08,4,"I love it I love the app, but there is only one thing I find faulty with it. On my old kindle, it was amazing, but I recently got a new one and I immediately downloaded this app. But, when I downloaded it, I only got a limited amount of skips like I was on Pandora, and I can not choose to play a specific song. It bums me out."
47685,"Spotify",2017-03-16,4,"Good Music Player Wish there was free offline music, but very good formatting and easy to use"
47687,"Spotify",2017-01-04,4,"New user New user to spotify found it easy to log into and start listening to gr8 music and looking forward to finding out more gr8 stuff as time passes."
47689,"Spotify",2016-07-05,5,"perfect!!! It was perfect! It has all the songs and bands I could ever want and more! I would not have known some of my favorite songs if it was not for the customized playlist it suggests for you."
47691,"Spotify",2015-05-24,2,"I really do not like spotify that much I really do not like spotify that much. One thing that drives me crazy is not being able to sort or filter my saved music or music on an artist's page in any useful way. I really liked the way I could sort, filter, and queue music in Grooveshark, but Grooveshark is dead, so here I am."
47694,"Spotify",2017-08-04,4,"free and easy to use!!! I like that it keeps your songs readily available and that you can listen to your friends music too."
47695,"Spotify",2015-05-16,5,"Best Music App I love it because I can choose any song by several artists and create my own playlists"
47696,"Spotify",2016-12-07,5,"Best music app I have been using Spotify for the last half year and I absolutely love it. I would recommend using Spotify if your looking for the best music app."
47699,"Spotify",2017-08-07,5,"Five Stars Great music"
47703,"Spotify",2017-09-23,5,"Good pacifier Guards are a rad small otherwise great product"
47706,"Spotify",2017-05-04,5,"Great Music App This app works with androids and Amazon tablet us , there is a variety of music artists on this app."
47708,"Spotify",2016-09-19,3,"App works fine. Not a fan of the service App works fine. Not a fan of the service, but this review is not about people being happy with how spotify works it is is the app functional and as described. It is."
47709,"Spotify",2017-11-10,5,"AWESOME APP This app is great if you love music like me and If you do I would highly recommend it"
47714,"Spotify",2017-06-20,5,"Great I love this app it let us me listen to all of my favorite apps for as long as I like without interruption. I defiantly recommend"
47717,"Spotify",2017-09-08,5,"My Gospel Music! This is Awesome! I can get to my favorite songs instantly!"
47718,"Spotify",2015-03-01,5,"Five Stars However Pandora is just as good."
47719,"Spotify",2016-02-03,4,"Well.. I would rate it with five stars, but I tried to listen to my music so I put it on and it would not play a song. Instead it continued to skip a song and occasionally play until the middle of the song but then skip again."
47721,"Spotify",2016-10-29,5,"Spotify is awesome! Spotify is cool because you can switch between a tablet o a pc to a phone and vice versa without losing your place in a song. that is only one of the many features that makes it awesome."
47724,"Spotify",2016-08-23,4,"Four Stars Just started using it. O.K. so far"
47726,"Spotify",2017-03-17,5,"Super music by around the world 🌎... WOW This is so awesome you do not get anything for free. I find the caliber of music choices to be unbelievable. Thanks for being out there for our listening pleasure."
47728,"Spotify",2016-12-30,5,"And Enjoy all those magical sounds can not Live without Spotify. This App is a true God send for all music Lovers. SingA Song Everyday. And Enjoy all those magical sounds."
47729,"Spotify",2017-02-05,5,"AWESOME Love it. The only app that I use the paid version of. Got it for the whole family and everyone loves it. I recommend it to all music lovers."
47731,"Spotify",2015-10-18,4,"just about I would give it 5 stars but I used the free play load to see if buying the downloads wold be a good thing to buy so I did and now I want to buy it but I can not because it said I bought it but I haven't and I would be happy if u fixed it thank u"
47735,"Spotify",2016-06-04,5,"pretty good app, This app pretty good to bad it does not some underground music and Japanese rock music. I haven't run into any problem of finding music or commercials, that is if you pay your subscription."
47745,"Spotify",2017-09-22,5,"Five Stars love it"
47746,"Spotify",2017-02-04,4,"is not too bad. I like it however I do not think you ... Spotify, is not too bad. I like it however I do not think you should have to buy premium for some of the features. Other wise excellent app."
47747,"Spotify",2014-12-31,5,"Five Stars Quite simply the best music software available anywhere. I love it and will pay for a subscription indefinitely."
47748,"Spotify",2016-01-20,5,"Love It so much!! 😁 I love it so much! I loved Pandora but it had a skip limit. So my friend told me about it and she said no skip limit! So I switched but I still like Pandora! And you can listen to songs from your favorite movies!!!! 😁"
47754,"Spotify",2016-02-08,5,"great program This is the place for your music. Download the songs you want. Listen anyplace, anytime only limit is your device storage. Best music player I have found. I really like spotting. Thanks for a very nice product."
47756,"Spotify",2015-10-29,5,"Works really well and provides and awesome service! Greatest music app on the planet! I started off as a free user and loved Spotify even then. . . however, I have to admit that I am now a Spotify Premium user student and love it even more. The app works great, the Discover Weekly playlists are usually awesome and I do not regret paying for it at all. What I like about it, is that I download almost any song that I want to my devices, and then listen to it anywhere until I get play it to death and find a new favorite song. I would recommend this app to pretty much anyone, but if you are like like me you might get hooked and not be able to get away.*One important note: Spotify usually has clean radio edits of pretty much all songs but right now it does not have a general filter/ setting that you can use to filter. If you are offended by profanity or worried about objectionable content and do not want to monitor it closely that might pose a problem because beside looking at each individual song I do not know a workaround."
47757,"Spotify",2017-02-28,5,"Amazing I love this app I do not even have premium and I luv it"
47758,"Spotify",2014-07-17,2,"I can not find the premium What I do not understand about this app is why I can not get the premium. it is very stressful when I am trying to find the premium and the kindle Appstore keeps telling me it does not exist. Every time I want to skip a song after I ran out of skips it pops up a reminder to get the premium. But how can do that when the Appstore says it does not exist?"
47759,"Spotify",2017-08-12,5,"My favorite app I love that I can listen to the music I like anywhere with this app"
47761,"Spotify",2014-10-06,5,"Love Spotify I am enjoying this service so much. Only a few songs I have looked for that they do not have but 9x out of 10 they have got it. One thing I wish is that there was a way to make a song offline without it having to redownload. At some point the music space maxes out and then I have to undownload it. But other than that I am very satisfied."
47773,"Spotify",2017-01-12,5,"I love spotify I love music and have a very long eclectic playlist. Spotify has pretty much everything I want and I discover new awesomeness everyday."
47776,"Spotify",2016-08-23,5,"Cool This is like so super cool bro"
47789,"Spotify",2016-08-28,5,"epic for people that like music🎵🎶🎷🎸🎹🎺🎻🎼 it is pretty good. If you like skrillex you can listen to his musicIf you like imagine dragons you can listen to themPretty much anyone🎼🎻🎺🎹🎸🎷🎶🎵"
47793,"Spotify",2016-05-03,5,"Music on Demand I love being able to listen to all different types of music whenever I want to and to find music to fit every mood. Spotify allows me to do that and for that reason, I give Spotify 5 stars."
47794,"Spotify",2015-01-10,5,"I love music - I love Spotify! Spotify is awesome! From music to comedy, they have pretty much everything you could desire to listen to. You can also add your own music to the player to listen to as well. Unlike Pandora, the music is on-demand so if you want to listen to en exact song or album you can. Well worth the dollar 9.99 a month!"
47800,"Spotify",2017-01-04,5,"LOVE IT I used to listen to Pandora. I LOVE Spotify because I can listen to my favorite songs or the complete album.Dolores Zapata Murff"
47802,"Spotify",2017-01-09,5,"Great! I love it! So many options for listening; song mixes, full albums, artist, song, and genre based radio. You can downoad and alot more"
47803,"Spotify",2017-01-18,5,"I love the fact that you can pick your own songs I love the fact that you can pick your own songs, not the whole album and play them in any order you want, or put them in a playlist."
47806,"Spotify",2017-05-22,5,"I have always loved this app This I have had it paid for which is truly worth it and it is amazing even if you do not pay"
47809,"Spotify",2016-04-30,5,"ok I URGE You to find your fav music in the first 30 days. I was in hospital and missed out on a lot.It works well but you get similar music, not the exact person you were looking for most times."
47810,"Spotify",2016-04-19,5,"It has a cool layout and a lot of variety on the Browse It has a cool layout and a lot of variety on the Browse. I like it a lot better than Pandora, which feels primitive and boring to me. Spotify has a lot more music that is new and interesting."
47814,"Spotify",2017-08-06,5,"Music Rocks Very nice. I like using."
47816,"Spotify",2015-02-04,5,"the best Play all your music from their library...have only come across two bands that did not have everything I wanted....more music that is on my terabyte drive...coming from a forty year old that loves all genres...play on tablet or phone while...playing games surfing web at the same time....awesome"
47819,"Spotify",2017-03-04,5,"Great Spotify !! Spotify , is perfect !! I love how they post all the real songs , with options of different artists singing them , to where you can try something new ."
47821,"Spotify",2016-08-27,4,"Pretty good I like it. I wish it was cheaper though. I can not afford it every month. I also wish it was just a bit easier to sort songs and albums. But all in all it is pretty good."
47824,"Spotify",2017-05-24,5,"I am impressed how easy it is to add unlimited music to my account ... I am impressed how easy it is to add unlimited music to my account and how each choice opens up to endless choucesy!!"
