"Index","Product","Date","Stars","Review"
57027,"Spotify",2014-12-26,5,"Who can hate that? I be a music lover. Free music? Who can hate that?"
57030,"Spotify",2014-11-03,5,"so Much fun It do everything. It look good sound good easy to search"
57032,"Spotify",2015-07-17,5,"Five star Love spotify"
57034,"Spotify",2014-11-03,5,"Five star The good music service I have try to date. Massive database."
57036,"Spotify",2014-09-21,5,"i love spotify! I have use Spotify for a couple of year now. I love love love it."
57038,"Spotify",2015-02-13,5,"A winner A must have on your electrical gadget...."
57041,"Spotify",2015-04-12,4,"Four star it be okay app but the commercial"
57044,"Spotify",2015-08-08,5,"Five star Love it"
57047,"Spotify",2014-10-05,5,"favorite music app make listen to your favorite music simple! Very user friendly!"
57049,"Spotify",2015-08-21,5,"Five star Nice"
57050,"Spotify",2015-08-16,5,"Five star Great"
57053,"Spotify",2015-02-06,5,"its pretty cool I be only fill the ten character minimal"
57055,"Spotify",2014-11-20,5,"love this app Really awesome just take time to get the sound you want"
57070,"Spotify",2015-07-26,5,"Five star love it"
57073,"Spotify",2014-12-28,5,"i love it I like it because it have all of my favorite song"
57077,"Spotify",2015-04-26,5,"Five star A great music app. Love it!"
57079,"Spotify",2015-03-11,5,"New to Spotify So far I really like it great format"
57080,"Spotify",2015-08-16,5,"Five star Good"
57081,"Spotify",2015-03-31,5,"Five star My music just the way I like it!"
57082,"Spotify",2015-04-05,5,"Five star lot of music and fun to listen"
57083,"Spotify",2015-07-09,5,"Five star work great."
57086,"Spotify",2015-07-13,5,"Five star Really good"
57090,"Spotify",2015-02-23,5,"Five star good smartphone music app in my opinion"
57094,"Spotify",2015-07-03,5,"good good app ever"
57099,"Spotify",2015-01-20,5,"looove this I love music and this be the good app for it"
57107,"Spotify",2015-06-26,5,"Five star OMG Great app!"
57108,"Spotify",2015-03-03,5,"Awesome. good application for any music lover."
57109,"Spotify",2014-12-03,5,"Pretty amaze If you like music here's a app that you will enjoy."
57111,"Spotify",2015-07-07,5,"work great! work great!"
57118,"Spotify",2014-09-30,3,"NOT HAPPY can not PLAY ON MY KINDLE I be not happy with the fact I cannot play this on my Kindle Fire"
57122,"Spotify",2015-07-14,2,"Two star not great."
57124,"Spotify",2015-07-19,5,"Five star very good"
57127,"Spotify",2015-06-08,5,"Five star I love the music."
57134,"Spotify",2015-07-21,3,"Three star it be koo"
57135,"Spotify",2014-11-12,5,"Spotify I love that its so easy to navigate and get my music...."
57136,"Spotify",2014-11-07,5,"love this Love this v: / f2f cbjgufy nbhfyvhgyvh haughty hight c. f."
57137,"Spotify",2014-10-27,3,"Three star it be okay but you have to pay for premium to listen offline"
57138,"Spotify",2014-11-17,4,"it work on my kindle and S4!! This app have all the song I like in my favorite genre"
57141,"Spotify",2015-03-02,4,"Four star I like the choice of different music"
57142,"Spotify",2015-07-10,5,"Five star Love it!!!"
57146,"Spotify",2015-07-19,5,"Five star numb 1"
57148,"Spotify",2014-10-31,5,"Five star I like all the option for music depend on your mood!!!"
57151,"Spotify",2015-07-09,4,"Four star yes boyyy"
57154,"Spotify",2015-02-28,5,"great app perfect! I wish it be free forever"
57155,"Spotify",2014-08-06,4,"Four star Really like but would like to know how to change song or skip to the next"
57157,"Spotify",2014-09-17,5,"Music when you want it. 10 / 10 would listen again high guality music at home or on the go."
57161,"Spotify",2015-07-27,5,"Five star Great!"
57164,"Spotify",2014-12-04,5,"love Spotify I really enjoy Spotify! Glad I download the app!!"
57169,"Spotify",2015-07-21,5,"amaze app Awesome"
57172,"Spotify",2015-02-08,4,"music you wanna hear great app good than Pandora maybe"
57173,"Spotify",2014-11-22,5,"convenient good than Pandora. You hear what you want to hear."
57182,"Spotify",2015-03-01,5,"love I love spotlight. Worth pay for."
57186,"Spotify",2015-07-09,5,"Spotify rule! I love it"
57187,"Spotify",2015-07-09,5,"Five star Excellent"
57189,"Spotify",2015-07-04,5,"Five star Excellent!"
57193,"Spotify",2015-06-17,4,"Four star Love Spotify."
57194,"Spotify",2015-06-28,4,"Four star Awesome!!!"
57195,"Spotify",2015-04-13,4,"Four star Reliable and comprehensive"
57202,"Spotify",2015-06-01,5,"excellent Very convenient."
57204,"Spotify",2015-03-18,2,"Two star The random play be annoy."
57206,"Spotify",2014-12-03,5,"in love I enjoy Spotify much than beat music and Pandora."
57212,"Spotify",2015-07-05,5,"Five star satisfy"
57213,"Spotify",2015-01-06,3,"I like Pandora good too mnay commercial I like Pandora good"
57215,"Spotify",2014-11-15,5,"l love it This be what be look for it a good app I love it"
57220,"Spotify",2015-07-13,5,"different system Love it"
57223,"Spotify",2015-02-28,5,"i love it I use this app all day. I love it."
57234,"Spotify",2015-01-23,5,"Great App The good music service for your mobile."
57239,"Spotify",2015-05-16,5,"Five star This app be heaven"
57240,"Spotify",2015-06-04,5,"love love love love"
57241,"Spotify",2015-02-24,5,"Good app I love spotify and use it everyday"
57246,"Spotify",2015-05-29,5,"Five star Great and easy."
57250,"Spotify",2014-10-13,5,"awesome This be a great app! It be worth the buy and subscription!"
57251,"Spotify",2015-02-22,5,"Five star work great on my phone and kindle"
57256,"Spotify",2015-03-29,5,"Five star Easy to use. Nice selection"
57259,"Spotify",2015-01-03,5,"work work good on kindle and 3 party phone"
57263,"Spotify",2014-12-07,5,"many great album. Premium be worth it. No ad many great album."
57266,"Spotify",2015-05-30,5,"Five star Love this song"
57267,"Spotify",2014-10-15,5,"Five star Love Spotify. Now I can check out a CD before I purchase."
57268,"Spotify",2014-12-27,5,"Fantastic Zero negative comment. It work perfectly."
57269,"Spotify",2015-03-06,5,"love Love it love it love it love it"
57274,"Spotify",2015-05-10,5,"Five star Excellent and quick!"
57275,"Spotify",2014-11-30,5,"spotify = life Spotify be life. No ifs ands or but about it."
57277,"Spotify",2014-11-20,5,"Top score for this app Spotlight play you exactly what you want to hear!"
57279,"Spotify",2015-07-18,5,"Five star Love"
57281,"Spotify",2014-11-14,5,"spotify This be the good way of create playlists! Love it"
57282,"Spotify",2014-11-09,5,"Five star Great music selection great sound quality. Love it."
57283,"Spotify",2015-02-05,3,"upgrade I can not upgrade it how do you do it"
57285,"Spotify",2014-12-20,5,"Love Spotify Listen to literally all day.... good app!!!!"
57287,"Spotify",2015-02-22,5,"Excellent This be much good than Pandora."
57289,"Spotify",2014-12-09,5,"Five star very good have all the music you can ask for."
57291,"Spotify",2015-02-21,5,"Five star Use it every day love this app!!!"
57293,"Spotify",2015-02-21,5,"my jam This app have all the music I love"
57298,"Spotify",2017-03-06,5,"good app for music They have such a wide selection of music and artist anyone with any type of music can listen and enjoy it a much a I have. much definitely the good app for music."
57302,"Spotify",2014-10-26,5,"wonderful This app be super fast and I would highly recommend it"
57306,"Spotify",2015-06-13,5,"Five star Love it!!!"
57307,"Spotify",2015-02-28,5,"Five star very good app. use all the time"
57317,"Spotify",2015-03-29,5,"Five star Very good and easy to use"
57319,"Spotify",2014-10-06,5,"love it. I love this app. I do not know what I would do without it."
57321,"Spotify",2015-03-08,5,"tedpole I love it and it I love music"
57327,"Spotify",2015-03-16,5,"awesome Really good app easy to use"
57329,"Spotify",2014-12-21,5,"Five star be very happy on the use absolutely enjoy"
57335,"Spotify",2014-09-28,4,"Four star It stream Music okay be all I Will Tell You In A Short Note"
57336,"Spotify",2015-02-23,5,"great app! Great way to discover new music"
57342,"Spotify",2014-11-18,4,"Four star Love the ability to do much with this music app."
57347,"Spotify",2014-11-23,5,"Fantastic I like it very much i highly recommend get it."
57350,"Spotify",2014-10-27,5,"yeesss you can listen to this offline soon a you activate it"
57352,"Spotify",2014-10-16,4,"so far so good My son tell me about the app and so far I be like it."
57358,"Spotify",2015-03-07,4,"Four star Easiet music site I'be see."
57359,"Spotify",2015-02-07,4,"excellent playlists I love the many vary playlists"
57365,"Spotify",2014-08-28,5,"Love this app Wonderful selection of music no matter what your taste in music"
57370,"Spotify",2014-11-09,5,"Five star So glad to be able to listen to a whole album / cd!"
57371,"Spotify",2014-09-22,5,"love it Love it you can listen to your favorite music all the time"
57373,"Spotify",2015-01-25,5,"Require Internet to play song offline unless upgrade to premium All my music in one spot very cool"
57375,"Spotify",2015-04-19,5,"Five star love love love spotify"
57380,"Spotify",2014-12-09,5,"love it This app be easy to use and great for music"
57381,"Spotify",2015-06-17,5,"Five star love it"
57384,"Spotify",2014-12-29,5,"good music app This be one of the good music app ever"
57385,"Spotify",2014-09-21,4,"Good app In a music y way I sorta have a fondness for da spotifical"
57390,"Spotify",2015-07-11,2,"Two star hello"
57392,"Spotify",2015-05-07,5,"Five star work perfectly"
57398,"Spotify",2015-05-30,4,"Four star Very good."
57400,"Spotify",2014-10-20,5,"fun This app be great to listen to all kind of music."
57404,"Spotify",2015-02-28,5,"Spotify be Great! ton of new song and oldie"
57405,"Spotify",2015-02-28,5,"love it This app be amaze love it"
57409,"Spotify",2015-03-15,4,"Four star Instale please in card sd"
57414,"Spotify",2015-01-08,5,"The great No music lover should be without it!"
57415,"Spotify",2015-07-02,4,"okay 4 / 5"
57416,"Spotify",2014-12-13,5,"get good everyday! Great music selection and user interface!"
57423,"Spotify",2015-06-24,5,"Five star good"
57425,"Spotify",2015-05-10,5,"Five star Spot tacular!"
57432,"Spotify",2015-04-19,5,"like the app Love it very much"
57436,"Spotify",2014-10-28,5,"Five star Love the premium subscription definitely worth it"
57439,"Spotify",2015-03-08,5,"Great variety! Love it my new radio app!"
57441,"Spotify",2015-03-03,5,"great app!! Awesome app can not go wrong"
57444,"Spotify",2014-12-23,5,"Five star AWESOME!! They have every song I want!"
57445,"Spotify",2015-02-20,5,"Five star Love Love Love Spotify!!!!!!"
57453,"Spotify",2014-11-29,5,"Why do not I try this soon? Great! You can listen to almost anything by just search.."
57455,"Spotify",2015-05-30,4,"Four star Love it!"
57457,"Spotify",2015-02-01,5,"Music Music Music! I always love me some Spotify."
57458,"Spotify",2015-03-21,5,"awesome doe This be a amaze app"
57460,"Spotify",2015-02-06,5,"amaze I get to listen to free music"
57464,"Spotify",2015-06-18,4,"Four star good"
57470,"Spotify",2015-02-04,4,"it be Good I enjoy the quality of music."
57473,"Spotify",2015-09-11,2,"Not Worth It I love Spotify before the new update but now after the company decide to tweak it a bite and update a new version Spotify be now horrible. You can not choose what song you want to listen to it absolutely insist on shuffle play and then you can only flip three or four song before you be force to listen to the current song. And I mean force. You can not exit out of the song and pick a new artist nor can you even flip to the next song on the shuffle list. Even with the four song choice you have the user have to have premium otherwise they can not see the next song on the shuffle list. If you do happen to tap the arrow go to the next song if it be a song you do not like from the artist then you only have two much completely random try before you get what you get and you do not throw a fit. For me though I just delete the app and go search for another music app. Sorry Spotify you just lose a customer.: /"
57474,"Spotify",2015-03-29,5,"Great playlists good music organizer online"
57475,"Spotify",2015-02-21,5,"great app!!! a must have so much fun i love the sex"
57479,"Spotify",2015-05-17,5,"Five star I love it."
57481,"Spotify",2015-06-01,5,"Five star Love it"
57483,"Spotify",2015-03-13,5,"app Daughter love this app"
57491,"Spotify",2014-12-11,5,"Cool This be a very cool music app."
57493,"Spotify",2015-01-06,4,"The app can have some much non English music in its offer. much non US music would be a plus."
57494,"Spotify",2015-03-31,5,"Five star Still browse site"
57496,"Spotify",2015-06-08,5,"Five star Great"
57497,"Spotify",2015-03-20,5,"Five star Great app. Good music"
57499,"Spotify",2014-12-04,5,"can not be easy EAsy to use and good selection of music"
57500,"Spotify",2014-12-04,5,"very good Love this app so far good than pandora"
57501,"Spotify",2014-12-30,4,"Four star Large selection of enjoyable music."
57505,"Spotify",2014-08-14,5,"STOP! GET THIS APP! Great app! I get to listen to the music I love wherever I go."
57506,"Spotify",2015-01-08,5,"Top 5 music app! My favorite music app right now!"
57531,"Spotify",2014-10-13,5,"GREAT! absolutely no complaint about this app. Love it!"
57533,"Spotify",2015-01-15,5,"greatness This app be really really great"
57537,"Spotify",2014-12-29,4,"Four star Easy to explore a variety of music"
57540,"Spotify",2015-03-13,4,"Four star h goto download music"
57541,"Spotify",2014-12-18,2,"Two star Too slow on BB10 compare to Android"
57544,"Spotify",2015-01-02,5,"NA"
57549,"Spotify",2015-05-31,4,"Four star Great"
57552,"Spotify",2014-12-06,5,"Great!!! Beautiful for all the music you want!!"
57557,"Spotify",2014-11-25,5,"Five star good music program I have see out there"
57559,"Spotify",2014-12-31,5,"Five star Great way to listen to your music"
57560,"Spotify",2014-11-08,5,"Great app use to use Pandora. No long use Pandora."
57562,"Spotify",2014-08-15,5,"Awesome I love be able to play and save my favorite song's and group"
57567,"Spotify",2014-09-10,5,"Five star Great for listen to the. artist you like non stop."
57568,"Spotify",2014-09-26,5,"See Spotify run. Awesome music selection. good music app out there."
57569,"Spotify",2015-03-29,5,"Five star Love! Love! Love!"
57570,"Spotify",2014-11-07,5,"wonderful it be wonderful it have so many song love it"
57571,"Spotify",2014-08-03,5,"Great app!! Easy to use and love all the music option it have to offer!!"
57575,"Spotify",2014-10-27,5,"Five star Really enjoy pick my music I like to hear."
57585,"Spotify",2015-03-11,4,"good music app available sport be on spot!"
57588,"Spotify",2014-10-24,5,"love it Love the selection and easy to use interface."
57590,"Spotify",2014-10-19,5,"Five star much impressive music service out a of today."
57591,"Spotify",2015-03-10,5,"Five star Spotify be awesome!!"
57594,"Spotify",2015-01-05,5,"Spotify A part of my life.... thank you."
57599,"Spotify",2014-09-10,3,"Not worth the premium price. Too many repeat song. Not worth the premium price."
57604,"Spotify",2015-02-20,5,"great Yay free music!!!"
57605,"Spotify",2014-12-07,5,"free it be free and be good than a iPod"
57606,"Spotify",2015-03-17,5,"good It be fun Yao yal"
57610,"Spotify",2015-05-06,5,"Five star Love it!"
57616,"Spotify",2014-10-09,4,"4 instead of 5 star Because it will nog put the music on the sdcard"
57618,"Spotify",2015-02-28,4,"Four star good music app. ever."
57620,"Spotify",2014-10-24,4,"Awesome work good on kindle than my android phone"
57621,"Spotify",2015-01-05,5,"excellent! continue updatesUpdates"
57625,"Spotify",2014-08-03,2,"Not my favorite app but at less it be free control be hard to figure out compare to the PC version."
57630,"Spotify",2015-02-13,5,"Great Variety I really like Spotify."
57633,"Spotify",2015-04-17,5,"Five star Love it!!!!"
57635,"Spotify",2015-04-27,5,"Five star Excellent"
57638,"Spotify",2015-02-02,4,"Four star I love specify music!!!"
57642,"Spotify",2015-02-25,5,"grrreat It work very good!!!"
57652,"Spotify",2015-04-29,5,"Five star AWESOME!"
57654,"Spotify",2014-12-30,5,"good music ever I Love their variety and style"
57657,"Spotify",2014-08-20,5,"FUN FUN FUN I just love it. The selection of music be outstanding."
57658,"Spotify",2014-12-09,5,"good app Very great app love it and like it"
57671,"Spotify",2015-04-17,5,"Five star Love it!!!"
57676,"Spotify",2015-04-01,5,"Music Super cool..."
57679,"Spotify",2014-12-22,5,"music hole It put the music in the basket"
57680,"Spotify",2014-12-27,5,"NA"
57686,"Spotify",2014-12-31,5,"wow wow good than Pandora!!!!!!"
57688,"Spotify",2015-02-17,5,"excellent Love it this be great"
57693,"Spotify",2015-01-09,5,"great for music lover Fast easy to use and free"
57694,"Spotify",2015-04-13,5,"Five star Good tune"
57698,"Spotify",2015-04-22,5,"Five star Love it!"
57705,"Spotify",2014-10-21,5,"great app Love it. Perfect for whatever mood I be in."
57708,"Spotify",2015-02-20,5,"much Variety good than Pandora."
57712,"Spotify",2014-11-25,5,"The good No word. The good I have ever try!"
57713,"Spotify",2014-10-14,5,"good free music Awesome music from every artist that ecsist"
57717,"Spotify",2015-02-18,5,"amaze I use this every day"
57718,"Spotify",2015-03-21,5,"good than pandora Read the title"
57720,"Spotify",2014-11-17,5,"good than Pandora! Awesome... much good user profile than Pandora."
57722,"Spotify",2014-12-05,5,"Five star Love save playlists and album."
57723,"Spotify",2015-04-05,5,"Please read!!! Y'all please do not listen to ANY of the review that say this app be horrible. But please do not give any of your personal information to this app. Anyways when I first get the app some of the review say DO not bye this app and much of them say DO bye this app. So o say to myself good it be worth a try. I get a account and look for Sam Smith because I love his song I know I be no the only one. The music play while use different app!!! Please please PLEASE get this app!"
57726,"Spotify",2015-02-27,5,"spotify Awesome music app!"
57727,"Spotify",2015-01-30,3,"it be okay work when it want to"
57729,"Spotify",2014-10-28,5,"the good music appp ever This app change my life it be the good."
57730,"Spotify",2015-05-03,5,"Five star rock"
57731,"Spotify",2015-02-26,5,"good app Really enjoy it"
57733,"Spotify",2014-11-12,5,"I love it. A lot good than I love it. A lot good than Pandora"
57735,"Spotify",2015-02-13,5,"great Love it great music"
57736,"Spotify",2014-09-04,5,"Five star My husband love it... very quick to bring up music"
57740,"Spotify",2015-04-07,5,"Five star The good!!"
57741,"Spotify",2015-01-08,5,"The good music stream service. be good to me for year."
57744,"Spotify",2015-01-02,5,"this app be the good thing ever I love this app work great"
57747,"Spotify",2014-12-28,5,"love it Awesome app for music lover"
57758,"Spotify",2015-02-23,4,"Four star Great music player"
57765,"Spotify",2014-09-06,5,"Five star I love it. I can finally get 50's and 60's music."
57766,"Spotify",2015-05-04,3,"Three star Good"
57767,"Spotify",2015-03-20,4,"Four star Quite decent."
57771,"Spotify",2015-02-27,5,"Five star We love Spotify!!"
57773,"Spotify",2015-01-30,5,"5 star recommendation 5 star recommendation"
57780,"Spotify",2015-03-08,5,"Five star Love the music!"
57781,"Spotify",2014-10-01,5,"Five star any music I be look for be always there."
57784,"Spotify",2015-01-24,5,"good it be awesome it be good"
57786,"Spotify",2014-12-13,5,"its awesome This be the good music. website"
57788,"Spotify",2015-03-02,5,"review Fun easy to use!"
57790,"Spotify",2014-12-28,5,"Five star much amaze music app ever"
57793,"Spotify",2014-12-07,5,"Awesome Music App can not find a fault yet. Superb."
57796,"Spotify",2015-03-02,5,"Five star Great music app."
57799,"Spotify",2015-03-06,5,"Five star Love Spotify!!!"
57811,"Spotify",2015-03-30,4,"Four star Great app."
57817,"Spotify",2014-12-09,4,"work great work very good like it a lot."
57818,"Spotify",2015-03-04,4,"Four star enjoy the music"
57823,"Spotify",2015-04-13,4,"Four star Awesome"
57824,"Spotify",2015-04-13,5,"Five star Love it"
57826,"Spotify",2014-11-07,5,"no complaint App work good love the music. Duh."
57832,"Spotify",2015-02-20,5,"Classic Love this movie!!"
57834,"Spotify",2015-03-02,5,"cool Love this stuff"
57835,"Spotify",2015-03-17,5,"Five star work great."
57836,"Spotify",2015-01-07,5,"awesome Good a lot of good music"
57844,"Spotify",2015-01-06,5,"great app good music app available"
57845,"Spotify",2015-04-25,5,"Five star Love"
57847,"Spotify",2015-02-23,5,"Galaxy note 4 I love the music"
57855,"Spotify",2015-03-25,5,"why have i wait so long Marvellous"
57860,"Spotify",2015-01-25,5,"awesome This app be amaze."
57862,"Spotify",2014-09-21,4,"wonderful app it be a great esp for music lover. Thank you"
57867,"Spotify",2014-10-01,5,"i love it. I love this app but what be a premium pack?"
57869,"Spotify",2015-03-03,5,"Five star Love this app!"
57873,"Spotify",2015-03-28,5,"Five star Love it!!"
57875,"Spotify",2015-03-07,5,"Five star Excellent app"
57877,"Spotify",2014-12-22,5,"really good much Japanese band pweaze"
57881,"Spotify",2015-01-31,5,"nice nice This be a k00l app"
57882,"Spotify",2014-07-25,5,"Five star love it!! 1 Love ability to select singer to follow."
57889,"Spotify",2015-02-22,5,"Awesome I love Spotify!"
57891,"Spotify",2016-03-14,5,"ROBUST!!! This app be basically the NEW Pandora. I recommend you to use this music app. Trust me you will love this app so I encourage you to switch to Spotify. It`s a incredible app especially if you have a premium account. There`s a immense numb of selection to pick from; pop latino rock country and so on. Another thing you can do if your a premium user be skip song a infinite numb of time and pick the song your heart desire to hear. there be a numb of thing you can do. If you be a music lover I totally recommend this app to you. Even if you be not a premium user you will automatically fall in love with this app you will be blind by your love for music. Likewise you will be attach to it. The only difference of not be a premium user be not have the freedom to skip song and make your own selection of music. Otherwise it be beyond phenomenal."
57892,"Spotify",2014-10-12,5,"rock on Great app can get all the music I enjoy"
57898,"Spotify",2014-12-29,5,"Absolutely great! I love this app so much!"
57900,"Spotify",2014-09-20,5,"AWESOME!!!!!! ITS AWESOME!!!!!! Pomeranian Princess"
57905,"Spotify",2014-11-11,5,"Love it! I love music and this be great!"
57909,"Spotify",2015-03-17,5,"Five star I love it."
57913,"Spotify",2014-10-31,5,"Five star Great set up compare to the other"
57916,"Spotify",2014-10-20,3,"Three star I like it but it need a little work."
57917,"Spotify",2014-10-31,3,"Still new Still new and learn how it work"
57921,"Spotify",2014-11-24,5,"Five star Love it can not get enough of it"
57923,"Spotify",2015-03-10,4,"Four star very gooe.."
57927,"Spotify",2015-02-22,4,"Four star Mog be good"
57929,"Spotify",2015-03-09,5,"excellent Good app..."
57932,"Spotify",2014-12-13,5,"Five star Excellent and easy to use."
57939,"Spotify",2015-01-02,5,"Love it. Worth the dollar 10 a month."
57941,"Spotify",2015-02-19,5,"enjoy Great love it."
57947,"Spotify",2014-10-09,4,"Very nice on Kindle. work great on my Kindle Fire. thank!"
57948,"Spotify",2015-02-28,5,"Five star Really good."
57950,"Spotify",2014-09-06,5,"Simply Awesome The good music app that I download so far."
57951,"Spotify",2015-01-31,5,"love it! I love this app!"
57952,"Spotify",2015-01-15,5,"spotify good music app ever"
57953,"Spotify",2014-09-11,5,"fantastic The good free music listen app there be."
57955,"Spotify",2015-04-09,5,"Five star like"
57959,"Spotify",2014-10-11,5,"the good music subsription period. Forget Pandora. This be the way to go"
57965,"Spotify",2014-11-09,5,"work perfectly. I love spotify!"
57969,"Spotify",2014-08-18,5,"Five star easy to use n free what much can you ask for?"
57971,"Spotify",2014-12-07,5,"kool play what I want to hear."
57977,"Spotify",2015-01-07,3,"Three star Cant find sleep mode"
57979,"Spotify",2014-12-01,5,"awesome cool thing since Pandora"
57980,"Spotify",2015-02-01,5,"Nice I Love This App"
57982,"Spotify",2014-10-30,5,"Five star great thing since slice bread"
57986,"Spotify",2014-11-19,5,"perfect It be so cool and easy to use"
57988,"Spotify",2015-03-25,4,"Four star Great!"
57990,"Spotify",2014-11-29,5,"Five star a amaze music experience"
57993,"Spotify",2014-11-08,5,"Five star THE good WAY TO LISTEN TO MUSIC"
57994,"Spotify",2014-09-21,5,"love this app Great music that I grow up listen to."
57998,"Spotify",2015-01-30,5,"Great Great selection"
58001,"Spotify",2014-07-28,5,"Five star Much good than Pandora and Pandora be real good!"
58008,"Spotify",2014-12-02,4,"Four star All the music I can want"
58011,"Spotify",2014-10-25,5,"cool Perfect! I love this amaze app!"
58015,"Spotify",2015-03-01,5,"I highly recommend this music player. I love it."
58016,"Spotify",2014-09-07,5,"Life change change the way I listen to music entirely"
58018,"Spotify",2017-05-12,4,"NA"
58024,"Spotify",2014-10-03,5,"love it! enjoy this much much than Pandora!"
58028,"Spotify",2015-03-04,5,"Five star excellent"
58030,"Spotify",2015-04-08,4,"Four star okay"
58040,"Spotify",2015-03-03,5,"Five star I love it"
58050,"Spotify",2015-03-01,4,"Four star Thank you"
58056,"Spotify",2015-03-11,5,"Five star Awesome"
58067,"Spotify",2014-08-20,5,"Five star good on tablet or computer. suck on mobile!"
58070,"Spotify",2014-12-24,5,"no word this app be amaze!"
58072,"Spotify",2014-08-30,5,"awesome love it use it on everything good app ever"
58075,"Spotify",2015-01-29,5,"woo Spotify rule"
58077,"Spotify",2014-12-29,4,"Four star Enjoy the music...."
58078,"Spotify",2015-01-03,5,"good! good stream app"
58084,"Spotify",2015-02-20,5,"Five star Great app!"
58085,"Spotify",2015-03-07,5,"Five star Love it"
58096,"Spotify",2014-12-31,5,"Five star serve its purpose"
58097,"Spotify",2015-01-31,5,"Love it Excellent!!!"
58102,"Spotify",2014-10-27,5,"Five star thank Spotify you make work enjoyable."
58104,"Spotify",2015-03-30,4,"Four star Eh"
58107,"Spotify",2015-03-03,5,"Five star awesome"
58108,"Spotify",2014-12-29,5,"convenient and huge selection of music Absolutely love it"
58112,"Spotify",2015-03-18,3,"Three star Nice"
58113,"Spotify",2014-10-16,5,"LOVE IT. Never let me down.. LOVE IT..."
58114,"Spotify",2015-03-02,5,"Five star Awesome"
58115,"Spotify",2015-01-23,5,"Any song i can think of! it be amaze!"
58116,"Spotify",2015-01-07,5,"Five star I love this app."
58121,"Spotify",2015-02-28,5,"hello Awesome"
58126,"Spotify",2014-11-30,5,"Five star so I can use it on my Kindle"
58128,"Spotify",2014-07-07,5,"sound Grateful to have access to my playlists on Kindle."
58129,"Spotify",2014-09-04,5,"great This appIs Wonderful."
58130,"Spotify",2015-01-03,5,"spotify Great music ever"
58134,"Spotify",2014-12-23,5,"Miguel Morales good app for music"
58143,"Spotify",2015-02-01,5,"Five star awesome happy"
58145,"Spotify",2014-08-21,5,"awesome The app give you what you need song wise"
58146,"Spotify",2015-02-23,5,"Five star Perfect"
58151,"Spotify",2014-10-13,5,"cool Nnnnnnnniiiiiiiiiiccccccceeeeee"
58162,"Spotify",2015-02-20,5,"Five star Love it"
58163,"Spotify",2014-08-23,4,"COOL I like it but it give you only some skip"
58164,"Spotify",2015-02-25,3,"pretty good. Decent"
58165,"Spotify",2015-03-02,5,"Five star Great"
58168,"Spotify",2016-03-11,5,"Great music app Great music app. I have have premium for year. One thing I do not like be that sometimes when you have a song download it will change to a different version. ie: I have have Walk the Line by Johnny Cash download on a playlist for a long time then one time when i be listen to that playlist and it play that song it be a live version rather than the one i have initially download. This have happen a few time with other song. They would switch to cover instrumentals or live version. Other than that I love everything about this app."
58171,"Spotify",2014-12-22,5,"love of music Very nice app:"
58172,"Spotify",2014-11-15,4,"Four star Great pick for website."
58176,"Spotify",2015-01-26,5,"great app Great app!"
58179,"Spotify",2014-10-24,5,"Easy and good Very easy to use. I like it."
58180,"Spotify",2014-10-29,5,"good music app The good music app they be."
58184,"Spotify",2014-10-12,5,"great awesome it be just a great app."
58190,"Spotify",2015-02-20,5,"Five star Great!"
58191,"Spotify",2014-12-28,5,"great I love this app"
58197,"Spotify",2014-08-28,5,"Love it! Love that I can make my own playlists!"
58198,"Spotify",2015-04-19,5,"rene LOVE it!"
58199,"Spotify",2014-09-13,5,"Five star Perfecto Apple foro a Music llover."
58209,"Spotify",2015-03-10,5,"Five star okay"
58219,"Spotify",2015-01-08,5,"5 star amaze!!!!!"
58221,"Spotify",2015-01-03,5,"awesome Very awesome!"
58222,"Spotify",2014-10-21,5,"Great app! Love this app. work Great!"
58223,"Spotify",2014-08-29,5,"The good!! I love this app. it be like Soo cool!!"
58230,"Spotify",2016-10-19,5,"good than awesome Very good app and very good music quality.. I recommend it to everyone"
58231,"Spotify",2014-12-21,5,"Five star I love this app"
58233,"Spotify",2014-11-30,5,"Five star Product look great"
58235,"Spotify",2015-02-23,5,"Five star good"
58237,"Spotify",2014-11-04,5,"Five star Great music collection!"
58240,"Spotify",2014-10-07,5,"LOVE IT easy to use.... just love it."
58241,"Spotify",2015-03-04,5,"Five star okay"
58244,"Spotify",2014-11-23,5,"Five star good than Pandora."
58248,"Spotify",2014-12-18,5,"great app I love this app"
58249,"Spotify",2014-09-09,5,"great app have a easy a intuitive interface"
58251,"Spotify",2014-08-06,5,"love this!! I love this I have no prob with spotify!"
58254,"Spotify",2015-01-11,5,"cool It be epic"
58257,"Spotify",2014-10-08,5,"Five star love to listiening to music."
58262,"Spotify",2014-12-30,5,"awesome Good quality"
58263,"Spotify",2014-09-11,5,"Five star good than itunes radio and rdio"
58265,"Spotify",2014-10-12,5,"Symphonic I love the playlist option."
58272,"Spotify",2014-12-13,5,"awesome Use it everyday"
58273,"Spotify",2014-11-17,5,"Five star Excellent selection!"
58280,"Spotify",2014-12-05,5,"The good free music app for Kindle I have try a numb of app for music on Kindle but in my opinion none of them can touch Spotify. Your only inconvenience be a occasional commercial. Not bad for the trade off of be able to listen to just about any album you want. If you want the flexibility of Google Music without the dollar 10 a month charge check out Spotify."
58283,"Spotify",2014-12-06,4,"music Good application"
58284,"Spotify",2014-12-06,5,"cool app Really good app"
